demo_id,value,nyu_snapshot_id,max_impressions,min_impressions
7,,2842393,190,0
9,,2842393,130,0
1,,2842393,280,0
3,,2842393,120,0
7,,3811908,80,0
9,,3811908,130,0
1,,3811908,280,0
3,,3811908,490,0
20,,4851892,240,0
21,,4851892,60,0
19,,4851892,10,0
18,,4858503,420,0
15,,4858503,160,0
6,,4858503,10,0
12,,4178049,210,0
14,,4178049,90,0
20,,4178049,120,0
21,,4178049,160,0
7,,4178049,70,0
9,,4178049,180,0
1,,4178049,70,0
3,,4178049,30,0
15,,4178049,30,0
1,,3928375,250,0
3,,3928375,750,0
12,,4548319,10,0
20,,4548319,10,0
7,,4548319,30,0
1,,4548319,20,0
3,,4548319,10,0
18,,4548319,110,0
15,,4548319,30,0
16,,4548319,500,0
13,,4548319,140,0
8,,4548319,50,0
11,,4548319,10,0
7,,4555444,550,110
9,,4555444,550,110
1,,4555444,850,170
3,,4555444,750,150
18,,4555444,900,180
15,,4555444,950,190
16,,4555444,100,20
13,,4555444,100,20
12,,3644515,80,0
14,,3644515,160,0
20,,3644515,120,0
21,,3644515,250,0
7,,3644515,70,0
9,,3644515,170,0
1,,3644515,20,0
3,,3644515,50,0
15,,3644515,10,0
12,,3008106,500,0
20,,3008106,500,0
1,,4701729,110,0
3,,4701729,100,0
17,,4701729,10,0
12,,4583536,140,0
14,,4583536,180,0
2,,4583536,10,0
12,,2847543,600,0
20,,2847543,400,0
7,,4849315,90,0
9,,4849315,50,0
5,,4849315,10,0
12,,3881742,200,40
14,,3881742,100,20
20,,3881742,250,50
21,,3881742,150,30
7,,3881742,500,100
9,,3881742,350,70
1,,3881742,900,180
3,,3881742,600,120
18,,3881742,1100,220
15,,3881742,550,110
12,,4710004,80,0
14,,4710004,110,0
2,,4710004,10,0
9,,5016053,110,0
5,,5016053,10,0
20,,4803131,270,0
21,,4803131,50,0
19,,4803131,10,0
1,,4849826,50,0
3,,4849826,20,0
17,,4849826,10,0
12,,4484151,90,0
20,,4484151,180,0
7,,4484151,190,0
1,,4484151,300,0
18,,4484151,190,0
15,,4484151,10,0
16,,4484151,10,0
12,,2508657,450,90
14,,2508657,400,80
20,,2508657,500,100
21,,2508657,350,70
7,,2508657,400,80
9,,2508657,450,90
1,,2508657,450,90
3,,2508657,550,110
18,,2508657,550,110
15,,2508657,600,120
1,,4853306,16500,3300
3,,4853306,21500,4300
17,,4853306,500,100
20,,4797276,240,0
21,,4797276,110,0
19,,4797276,10,0
18,,4925633,230,0
15,,4925633,120,0
6,,4925633,10,0
16,,4793227,2100,420
13,,4793227,150,30
4,,4793227,50,10
15,,4633168,30,0
6,,4633168,30,0
1,,4709001,260,0
3,,4709001,60,0
17,,4709001,30,0
12,,2450271,110,0
14,,2450271,140,0
20,,2450271,140,0
21,,2450271,110,0
7,,2450271,80,0
9,,2450271,90,0
1,,2450271,80,0
3,,2450271,90,0
18,,2450271,40,0
15,,2450271,60,0
12,,4791390,130,0
14,,4791390,160,0
2,,4791390,10,0
1,,4710092,900,180
3,,4710092,900,180
17,,4710092,50,10
18,,4710092,700,140
15,,4710092,700,140
6,,4710092,50,10
12,,3725605,1000,200
14,,3725605,2000,400
20,,3725605,1000,200
21,,3725605,3500,700
7,,3725605,1000,200
9,,3725605,4500,900
1,,3725605,1000,200
3,,3725605,7000,1400
18,,3725605,1500,300
15,,3725605,13500,2700
16,,3725605,1000,200
13,,3725605,10500,2100
20,,4801608,200,0
21,,4801608,110,0
19,,4801608,10,0
7,,4801608,180,0
9,,4801608,10,0
5,,4801608,10,0
20,,4696462,310,0
21,,4696462,160,0
19,,4696462,10,0
17,,4658048,20,0
12,,3766034,150,30
14,,3766034,150,30
20,,3766034,250,50
21,,3766034,250,50
7,,3766034,450,90
9,,3766034,450,90
1,,3766034,650,130
3,,3766034,750,150
18,,3766034,850,170
15,,3766034,800,160
18,,4765811,190,0
15,,4765811,100,0
6,,4765811,10,0
16,,4765811,40,0
13,,4765811,30,0
4,,4765811,10,0
16,,4668707,70,0
13,,4668707,90,0
4,,4668707,20,0
1,,4756799,20,0
3,,4756799,130,0
17,,4756799,10,0
1,,4806695,220,0
3,,4806695,120,0
17,,4806695,10,0
7,,4648533,100,0
9,,4648533,50,0
5,,4648533,50,0
12,,4921520,440,0
14,,4921520,110,0
2,,4921520,10,0
1,,4680160,50,0
3,,4680160,120,0
17,,4680160,10,0
12,,4235779,100,20
14,,4235779,150,30
20,,4235779,100,20
21,,4235779,200,40
7,,4235779,250,50
9,,4235779,350,70
1,,4235779,300,60
3,,4235779,550,110
18,,4235779,750,150
15,,4235779,1050,210
16,,4235779,400,80
13,,4235779,450,90
7,,4884940,100,0
9,,4884940,160,0
5,,4884940,10,0
1,,4572256,110,0
3,,4572256,110,0
17,,4572256,110,0
20,,4634624,140,0
21,,4634624,100,0
19,,4634624,10,0
1,,4889304,120,0
3,,4889304,60,0
17,,4889304,60,0
7,,4771375,20,0
9,,4771375,80,0
5,,4771375,20,0
2,,5041774,500,1
1,,4692113,80,0
3,,4692113,20,0
17,,4692113,20,0
16,,4692113,40,0
13,,4692113,40,0
4,,4692113,20,0
20,,3877069,670,0
21,,3877069,310,0
19,,3877069,10,0
12,,3937849,350,70
14,,3937849,150,30
20,,3937849,550,110
21,,3937849,250,50
7,,3937849,550,110
9,,3937849,350,70
1,,3937849,450,90
3,,3937849,300,60
18,,3937849,300,60
15,,3937849,350,70
16,,3937849,450,90
13,,3937849,550,110
12,,3903584,650,130
14,,3903584,450,90
20,,3903584,850,170
21,,3903584,500,100
7,,3903584,700,140
9,,3903584,350,70
1,,3903584,450,90
3,,3903584,200,40
18,,3903584,250,50
15,,3903584,150,30
12,,4739098,260,0
14,,4739098,150,0
2,,4739098,10,0
1,,4915989,310,0
3,,4915989,130,0
17,,4915989,10,0
18,,4579374,120,0
15,,4579374,230,0
6,,4579374,10,0
13,,5031889,90,0
4,,5031889,40,0
1,,4678091,200,0
3,,4678091,120,0
17,,4678091,10,0
12,,4772428,40,0
14,,4772428,30,0
2,,4772428,10,0
20,,4772428,80,0
21,,4772428,80,0
19,,4772428,10,0
1,,4875641,110,0
3,,4875641,60,0
17,,4875641,10,0
7,,4653779,230,0
9,,4653779,120,0
5,,4653779,10,0
20,,4602803,180,0
21,,4602803,20,0
19,,4602803,50,0
20,,4687785,210,0
21,,4687785,20,0
19,,4687785,10,0
1,,4687785,60,0
3,,4687785,10,0
17,,4687785,20,0
12,,4509546,500,100
20,,4509546,1000,200
7,,4509546,1000,200
1,,4509546,1500,300
3,,4509546,500,100
18,,4509546,5500,1100
15,,4509546,2000,400
16,,4509546,25000,5000
13,,4509546,6000,1200
8,,4509546,2500,500
11,,4509546,500,100
12,,4724099,230,0
14,,4724099,110,0
2,,4724099,50,0
18,,4829501,40,0
15,,4829501,60,0
6,,4829501,10,0
16,,4829501,40,0
13,,4829501,60,0
4,,4829501,30,0
1,,4819145,2100,420
3,,4819145,1700,340
17,,4819145,50,10
12,,2517161,70,0
14,,2517161,10,0
20,,2517161,100,0
21,,2517161,50,0
7,,2517161,120,0
9,,2517161,60,0
1,,2517161,80,0
3,,2517161,50,0
18,,2517161,150,0
15,,2517161,100,0
16,,2517161,70,0
13,,2517161,50,0
12,,3940327,800,160
14,,3940327,1150,230
20,,3940327,650,130
21,,3940327,1100,220
7,,3940327,150,30
9,,3940327,600,120
3,,3940327,150,30
15,,3940327,50,10
20,,4656552,180,0
21,,4656552,100,0
19,,4656552,20,0
21,,4488323,500,100
7,,4488323,2000,400
9,,4488323,10000,2000
1,,4488323,1500,300
3,,4488323,11500,2300
18,,4488323,1500,300
15,,4488323,14000,2800
16,,4488323,500,100
13,,4488323,5500,1100
18,,4840695,30,0
15,,4840695,120,0
6,,4840695,10,0
7,,5028018,160,0
9,,5028018,60,0
5,,5028018,30,0
18,,4631561,13500,2700
15,,4631561,14500,2900
6,,4631561,500,100
18,,4795560,130,0
15,,4795560,30,0
6,,4795560,30,0
12,,2394709,450,90
14,,2394709,400,80
20,,2394709,550,110
21,,2394709,400,80
7,,2394709,500,100
9,,2394709,450,90
1,,2394709,600,120
3,,2394709,500,100
18,,2394709,400,80
15,,2394709,350,70
20,,4872704,180,0
21,,4872704,60,0
19,,4872704,10,0
12,,4507915,100,20
20,,4507915,400,80
21,,4507915,50,10
7,,4507915,750,150
9,,4507915,150,30
1,,4507915,900,180
3,,4507915,300,60
18,,4507915,1600,320
15,,4507915,400,80
12,,4879491,50,0
14,,4879491,90,0
2,,4879491,10,0
20,,4879491,80,0
21,,4879491,140,0
19,,4879491,10,0
16,,4911275,480,0
13,,4911275,20,0
4,,4911275,10,0
20,,3105259,1700,850
21,,3105259,1000,500
7,,3105259,1500,750
9,,3105259,1200,600
1,,3105259,1300,650
3,,3105259,900,450
18,,3105259,1000,500
15,,3105259,500,250
16,,3105259,200,100
13,,3105259,100,50
12,,4731257,280,0
14,,4731257,140,0
2,,4731257,20,0
18,,4840148,300,60
15,,4840148,900,180
6,,4840148,50,10
1,,4820009,100,0
3,,4820009,60,0
17,,4820009,10,0
18,,4870466,100,0
15,,4870466,100,0
6,,4870466,10,0
12,,3761691,80,0
14,,3761691,20,0
20,,3761691,110,0
21,,3761691,120,0
7,,3761691,80,0
9,,3761691,80,0
1,,3761691,80,0
3,,3761691,170,0
18,,3761691,20,0
15,,3761691,100,0
16,,3761691,40,0
13,,3761691,40,0
18,,4628126,160,0
15,,4628126,70,0
6,,4628126,10,0
9,,4051745,500,100
3,,4051745,1300,260
15,,4051745,2050,410
13,,4051745,1050,210
20,,4663972,70,0
21,,4663972,250,0
19,,4663972,10,0
1,,4840109,170,0
3,,4840109,50,0
17,,4840109,10,0
16,,4840109,30,0
13,,4840109,30,0
4,,4840109,10,0
12,,3945662,3500,700
14,,3945662,2500,500
20,,3945662,5500,1100
21,,3945662,2500,500
7,,3945662,6500,1300
9,,3945662,3000,600
1,,3945662,6500,1300
3,,3945662,2500,500
18,,3945662,7500,1500
15,,3945662,2500,500
16,,3945662,4000,800
13,,3945662,1000,200
12,,4575605,60,0
14,,4575605,90,0
2,,4575605,10,0
1,,4575605,70,0
3,,4575605,80,0
17,,4575605,40,0
18,,4575605,30,0
15,,4575605,60,0
6,,4575605,10,0
1,,4568647,140,0
3,,4568647,140,0
17,,4568647,10,0
12,,3774190,200,0
14,,3774190,20,0
20,,3774190,170,0
21,,3774190,40,0
7,,3774190,120,0
9,,3774190,40,0
1,,3774190,40,0
3,,3774190,20,0
18,,3774190,60,0
15,,3774190,30,0
16,,3774190,140,0
13,,3774190,60,0
12,,4583160,280,0
14,,4583160,150,0
2,,4583160,10,0
20,,4792900,110,0
21,,4792900,10,0
19,,4792900,10,0
1,,4792900,190,0
3,,4792900,60,0
17,,4792900,10,0
12,,4808463,100,0
14,,4808463,130,0
2,,4808463,30,0
6,,4763335,160,0
12,,4635967,2950,590
14,,4635967,1950,390
2,,4635967,50,10
9,,4532884,800,400
3,,4532884,2100,1050
15,,4532884,4500,2250
13,,4532884,2400,1200
12,,4274122,600,300
14,,4274122,300,150
20,,4274122,800,400
21,,4274122,500,250
7,,4274122,800,400
9,,4274122,600,300
1,,4274122,1300,650
3,,4274122,900,450
18,,4274122,1200,600
15,,4274122,900,450
16,,4274122,800,400
13,,4274122,600,300
12,,4713660,410,0
14,,4713660,250,0
2,,4713660,10,0
12,,4912194,580,0
14,,4912194,370,0
2,,4912194,30,0
18,,4611537,700,140
15,,4611537,300,60
6,,4611537,50,10
12,,4869724,280,0
14,,4869724,130,0
2,,4869724,10,0
12,,4817080,170,0
14,,4817080,120,0
2,,4817080,10,0
5,,4823671,60,0
12,,4595096,190,0
14,,4595096,100,0
2,,4595096,20,0
18,,4595096,80,0
15,,4595096,30,0
6,,4595096,10,0
12,,2466251,90,0
14,,2466251,30,0
20,,2466251,60,0
21,,2466251,50,0
7,,2466251,100,0
9,,2466251,110,0
1,,2466251,140,0
3,,2466251,70,0
18,,2466251,200,0
15,,2466251,90,0
12,,4899148,750,150
14,,4899148,500,100
2,,4899148,50,10
18,,4913904,170,0
15,,4913904,100,0
6,,4913904,10,0
18,,4584928,70,0
15,,4584928,50,0
6,,4584928,10,0
12,,3535700,50,0
14,,3535700,30,0
20,,3535700,90,0
21,,3535700,50,0
7,,3535700,110,0
9,,3535700,50,0
1,,3535700,190,0
3,,3535700,100,0
18,,3535700,200,0
15,,3535700,80,0
1,,4762878,70,0
3,,4762878,50,0
17,,4762878,10,0
18,,4762878,80,0
15,,4762878,10,0
6,,4762878,10,0
12,,4436959,370,0
14,,4436959,20,0
20,,4436959,330,0
21,,4436959,30,0
19,,4436959,10,0
7,,4436959,140,0
9,,4436959,10,0
1,,4436959,30,0
20,,4892790,100,0
21,,4892790,200,0
19,,4892790,10,0
7,,4820035,110,0
9,,4820035,180,0
5,,4820035,10,0
18,,4820035,20,0
15,,4820035,160,0
6,,4820035,10,0
1,,4574200,360,0
3,,4574200,90,0
17,,4574200,20,0
18,,4651381,4000,800
15,,4651381,15000,3000
6,,4651381,500,100
18,,4914090,150,0
15,,4914090,60,0
6,,4914090,40,0
16,,4914090,60,0
13,,4914090,20,0
4,,4914090,20,0
12,,4374689,20,0
14,,4374689,30,0
20,,4374689,30,0
21,,4374689,20,0
7,,4374689,40,0
9,,4374689,40,0
1,,4374689,20,0
3,,4374689,100,0
18,,4374689,110,0
15,,4374689,170,0
16,,4374689,150,0
13,,4374689,180,0
20,,4817063,60,0
21,,4817063,100,0
19,,4817063,10,0
1,,4817063,160,0
3,,4817063,180,0
17,,4817063,10,0
18,,4575521,180,0
15,,4575521,420,0
6,,4575521,10,0
12,,4332418,160,0
14,,4332418,80,0
20,,4332418,190,0
21,,4332418,70,0
7,,4332418,120,0
9,,4332418,50,0
1,,4332418,110,0
3,,4332418,30,0
18,,4332418,70,0
16,,4332418,40,0
12,,5027613,370,0
14,,5027613,330,0
2,,5027613,10,0
20,,4870331,130,0
21,,4870331,80,0
19,,4870331,10,0
7,,4870331,190,0
9,,4870331,30,0
5,,4870331,10,0
1,,4870331,130,0
3,,4870331,30,0
17,,4870331,10,0
20,,4606435,130,0
21,,4606435,40,0
19,,4606435,10,0
12,,3956911,300,60
14,,3956911,150,30
20,,3956911,450,90
21,,3956911,250,50
7,,3956911,400,80
9,,3956911,350,70
1,,3956911,550,110
3,,3956911,400,80
18,,3956911,400,80
15,,3956911,500,100
16,,3956911,500,100
13,,3956911,500,100
7,,4704961,190,0
9,,4704961,80,0
5,,4704961,10,0
18,,4565119,600,120
15,,4565119,100,20
6,,4565119,50,10
7,,4703346,200,0
9,,4703346,50,0
5,,4703346,10,0
18,,4703820,50,0
15,,4703820,220,0
6,,4703820,30,0
18,,5005126,20000,4000
15,,5005126,9000,1800
6,,5005126,500,100
18,,4796351,170,0
15,,4796351,180,0
6,,4796351,10,0
18,,4723396,180,0
15,,4723396,130,0
6,,4723396,10,0
20,,4853142,60,0
21,,4853142,30,0
19,,4853142,10,0
18,,4853142,160,0
15,,4853142,60,0
6,,4853142,10,0
12,,4663712,360,0
14,,4663712,200,0
2,,4663712,10,0
12,,4598894,26500,5300
14,,4598894,22500,4500
2,,4598894,500,100
16,,4801941,810,0
13,,4801941,60,0
4,,4801941,10,0
12,,3992040,1300,650
14,,3992040,900,450
20,,3992040,1300,650
21,,3992040,1200,600
7,,3992040,1000,500
9,,3992040,1500,750
1,,3992040,500,250
3,,3992040,900,450
18,,3992040,200,100
15,,3992040,500,250
13,,3992040,100,50
12,,4671936,150,0
14,,4671936,200,0
2,,4671936,50,0
6,,4671936,50,0
20,,4902366,140,0
21,,4902366,90,0
19,,4902366,10,0
12,,3823712,50,0
14,,3823712,20,0
20,,3823712,50,0
21,,3823712,20,0
7,,3823712,100,0
9,,3823712,80,0
1,,3823712,190,0
3,,3823712,100,0
18,,3823712,210,0
15,,3823712,130,0
18,,4630683,250,0
15,,4630683,30,0
6,,4630683,10,0
20,,5007095,190,0
21,,5007095,70,0
19,,5007095,10,0
18,,4791401,700,140
15,,4791401,1200,240
6,,4791401,50,10
1,,4717903,85000,34000
3,,4717903,50000,20000
17,,4717903,5000,2000
18,,4717903,180000,72000
15,,4717903,95000,38000
6,,4717903,10000,4000
18,,4669929,3000,600
15,,4669929,19500,3900
6,,4669929,500,100
16,,4613092,6100,3050
13,,4613092,900,450
4,,4613092,100,50
12,,3012182,280,0
20,,3012182,710,0
12,,4887769,220,0
14,,4887769,50,0
2,,4887769,10,0
1,,5022523,150,0
3,,5022523,160,0
17,,5022523,10,0
20,,4779267,220,0
21,,4779267,120,0
19,,4779267,10,0
20,,4753160,110,0
21,,4753160,150,0
19,,4753160,40,0
12,,2564830,350,70
14,,2564830,350,70
20,,2564830,600,120
21,,2564830,500,100
7,,2564830,500,100
9,,2564830,550,110
1,,2564830,400,80
3,,2564830,600,120
18,,2564830,300,60
15,,2564830,550,110
12,,3997024,5000,2500
14,,3997024,5000,2500
20,,3997024,8000,4000
21,,3997024,9000,4500
7,,3997024,8000,4000
9,,3997024,15000,7500
1,,3997024,5000,2500
3,,3997024,14000,7000
18,,3997024,2000,1000
15,,3997024,16000,8000
13,,3997024,6000,3000
1,,4667512,60,0
3,,4667512,190,0
17,,4667512,10,0
18,,4667512,70,0
15,,4667512,310,0
6,,4667512,10,0
16,,4647078,230,0
13,,4647078,100,0
4,,4647078,10,0
12,,4871350,20,0
14,,4871350,380,0
2,,4871350,20,0
12,,4113191,240,0
14,,4113191,150,0
20,,4113191,170,0
21,,4113191,160,0
7,,4113191,50,0
9,,4113191,80,0
1,,4113191,20,0
3,,4113191,50,0
18,,4113191,10,0
15,,4113191,10,0
18,,4687218,180,0
15,,4687218,110,0
6,,4687218,10,0
20,,3258699,300,150
21,,3258699,600,300
7,,3258699,800,400
9,,3258699,1300,650
1,,3258699,1000,500
3,,3258699,2500,1250
18,,3258699,700,350
15,,3258699,2200,1100
7,,4876179,220,0
9,,4876179,30,0
5,,4876179,30,0
9,,3936699,30,0
1,,3936699,60,0
3,,3936699,170,0
18,,3936699,130,0
15,,3936699,290,0
16,,3936699,110,0
13,,3936699,140,0
1,,5018620,250,50
3,,5018620,750,150
17,,5018620,50,10
18,,5018620,400,80
15,,5018620,1750,350
6,,5018620,100,20
1,,4767884,60,0
3,,4767884,70,0
17,,4767884,10,0
20,,4798533,100,0
21,,4798533,210,0
19,,4798533,20,0
12,,4812941,330,0
14,,4812941,70,0
2,,4812941,10,0
19,,4879683,200,0
20,,4859466,90,0
21,,4859466,40,0
19,,4859466,40,0
12,,4679841,140,0
14,,4679841,120,0
2,,4679841,10,0
12,,4598683,200,0
14,,4598683,80,0
2,,4598683,40,0
18,,4698490,200,0
15,,4698490,70,0
6,,4698490,10,0
12,,3880120,120,0
14,,3880120,60,0
20,,3880120,150,0
21,,3880120,70,0
7,,3880120,130,0
9,,3880120,70,0
1,,3880120,120,0
3,,3880120,80,0
18,,3880120,80,0
15,,3880120,60,0
20,,2572360,1000,0
16,,4860228,2800,560
13,,4860228,1650,330
4,,4860228,50,10
18,,3734666,650,0
16,,3734666,340,0
16,,4779438,120,0
13,,4779438,500,0
4,,4779438,60,0
12,,3188886,1000,0
18,,4779899,2500,1250
15,,4779899,500,250
6,,4779899,100,50
1,,4563125,90,0
3,,4563125,180,0
17,,4563125,10,0
18,,4563125,80,0
15,,4563125,290,0
6,,4563125,20,0
16,,4563125,50,0
13,,4563125,130,0
4,,4563125,40,0
20,,3495057,5000,1000
18,,4653520,110,0
15,,4653520,40,0
6,,4653520,10,0
12,,4265850,30,0
14,,4265850,20,0
20,,4265850,190,0
21,,4265850,100,0
7,,4265850,140,0
9,,4265850,170,0
1,,4265850,60,0
3,,4265850,120,0
18,,4265850,30,0
15,,4265850,70,0
13,,4265850,10,0
18,,4879389,1000,200
15,,4879389,1750,350
6,,4879389,50,10
20,,4595572,130,0
21,,4595572,110,0
19,,4595572,10,0
20,,4884704,170,0
21,,4884704,40,0
19,,4884704,10,0
16,,4665283,7200,3600
13,,4665283,2500,1250
4,,4665283,100,50
7,,4755769,10,0
9,,4755769,110,0
5,,4755769,10,0
7,,4890739,60,0
9,,4890739,60,0
5,,4890739,30,0
12,,2951224,260,0
20,,2951224,730,0
12,,4786713,100,0
14,,4786713,20,0
2,,4786713,10,0
1,,4786713,70,0
3,,4786713,50,0
17,,4786713,10,0
18,,4786713,100,0
15,,4786713,40,0
6,,4786713,10,0
18,,4862016,1200,600
15,,4862016,500,250
6,,4862016,100,50
12,,4631911,1550,310
14,,4631911,350,70
2,,4631911,50,10
18,,4701157,2700,1350
15,,4701157,1000,500
6,,4701157,100,50
1,,4787802,90,0
3,,4787802,30,0
17,,4787802,10,0
16,,4787802,90,0
13,,4787802,150,0
4,,4787802,10,0
12,,3857175,150,30
14,,3857175,150,30
20,,3857175,300,60
21,,3857175,200,40
7,,3857175,500,100
9,,3857175,400,80
1,,3857175,800,160
3,,3857175,550,110
18,,3857175,950,190
15,,3857175,750,150
12,,4189572,2450,490
20,,4189572,2500,500
1,,4606963,130,0
3,,4606963,70,0
17,,4606963,10,0
18,,4606963,110,0
15,,4606963,130,0
6,,4606963,10,0
7,,4704353,50,0
9,,4704353,110,0
5,,4704353,10,0
18,,4731561,650,130
15,,4731561,450,90
6,,4731561,50,10
12,,4725681,240,0
14,,4725681,130,0
2,,4725681,10,0
1,,4611464,80,0
3,,4611464,120,0
17,,4611464,10,0
18,,4655153,260,0
15,,4655153,340,0
6,,4655153,10,0
12,,3832089,900,450
14,,3832089,600,300
20,,3832089,1100,550
21,,3832089,1200,600
7,,3832089,1000,500
9,,3832089,1800,900
1,,3832089,600,300
3,,3832089,1200,600
18,,3832089,200,100
15,,3832089,700,350
13,,3832089,100,50
18,,4624805,180,0
15,,4624805,200,0
6,,4624805,10,0
18,,4792823,600,120
15,,4792823,1600,320
6,,4792823,150,30
1,,4865313,460,0
3,,4865313,200,0
17,,4865313,20,0
12,,4742653,270,0
14,,4742653,240,0
2,,4742653,10,0
6,,4688417,40,0
1,,4711115,120,0
3,,4711115,40,0
17,,4711115,80,0
12,,4765581,70,0
14,,4765581,70,0
2,,4765581,10,0
12,,5040380,30000,6000
14,,5040380,19000,3800
2,,5040380,500,100
20,,4744869,90,0
21,,4744869,130,0
19,,4744869,10,0
18,,4641590,350,70
15,,4641590,650,130
6,,4641590,50,10
16,,5031706,330,0
13,,5031706,330,0
4,,5031706,160,0
12,,2979790,120,0
14,,2979790,80,0
20,,2979790,200,0
21,,2979790,50,0
7,,2979790,120,0
9,,2979790,20,0
1,,2979790,120,0
3,,2979790,10,0
18,,2979790,80,0
15,,2979790,10,0
16,,2979790,60,0
13,,2979790,50,0
18,,4631938,8000,1600
15,,4631938,3500,700
6,,4631938,500,100
12,,4767299,290,0
14,,4767299,30,0
2,,4767299,10,0
20,,4767299,250,0
21,,4767299,20,0
19,,4767299,10,0
18,,4659753,3800,1900
15,,4659753,2300,1150
6,,4659753,100,50
12,,4820382,130,0
14,,4820382,40,0
2,,4820382,10,0
20,,4842966,130,0
21,,4842966,100,0
19,,4842966,30,0
12,,3502291,160,0
14,,3502291,160,0
20,,3502291,120,0
21,,3502291,200,0
9,,3502291,160,0
3,,3502291,40,0
15,,3502291,40,0
6,,3502291,40,0
16,,3502291,40,0
20,,4525782,500,100
7,,4525782,1500,300
9,,4525782,2000,400
1,,4525782,3500,700
3,,4525782,6000,1200
18,,4525782,6500,1300
15,,4525782,10000,2000
16,,4525782,9000,1800
13,,4525782,8500,1700
16,,4573491,6200,3100
13,,4573491,3600,1800
4,,4573491,100,50
12,,4702324,90,0
14,,4702324,90,0
2,,4702324,20,0
12,,4677428,590,0
14,,4677428,390,0
2,,4677428,10,0
7,,4594358,60,0
9,,4594358,120,0
5,,4594358,30,0
16,,4636367,130,0
13,,4636367,210,0
4,,4636367,10,0
20,,4910408,120,0
21,,4910408,80,0
19,,4910408,10,0
7,,4660338,160,0
9,,4660338,70,0
5,,4660338,10,0
1,,4660338,110,0
3,,4660338,90,0
17,,4660338,10,0
18,,4660338,200,0
15,,4660338,70,0
6,,4660338,30,0
13,,4660338,10,0
4,,4660338,10,0
12,,4611163,540,0
14,,4611163,150,0
2,,4611163,10,0
18,,5019514,1400,700
15,,5019514,900,450
6,,5019514,100,50
18,,4892276,160,0
15,,4892276,110,0
6,,4892276,10,0
16,,4892276,180,0
13,,4892276,180,0
4,,4892276,10,0
20,,4792095,50,0
21,,4792095,80,0
19,,4792095,20,0
12,,4580657,370,0
14,,4580657,210,0
2,,4580657,20,0
14,,3219174,50,10
20,,3219174,50,10
21,,3219174,200,40
7,,3219174,50,10
9,,3219174,600,120
3,,3219174,500,100
18,,3219174,50,10
15,,3219174,1650,330
16,,3219174,50,10
13,,3219174,1500,300
12,,5037958,130,0
14,,5037958,190,0
2,,5037958,10,0
16,,4782404,100,0
13,,4782404,140,0
4,,4782404,30,0
20,,5016685,180,0
21,,5016685,80,0
19,,5016685,10,0
20,,4695394,170,0
21,,4695394,80,0
19,,4695394,10,0
18,,4598792,2300,1150
15,,4598792,1500,750
6,,4598792,100,50
18,,4822948,950,190
15,,4822948,1050,210
6,,4822948,50,10
1,,4641987,30,0
3,,4641987,100,0
17,,4641987,30,0
20,,4616686,50,0
21,,4616686,50,0
19,,4616686,20,0
12,,4715313,630,0
14,,4715313,340,0
2,,4715313,10,0
18,,4765615,60,0
15,,4765615,160,0
6,,4765615,10,0
12,,4678335,330,0
14,,4678335,330,0
2,,4678335,330,0
7,,4737705,60,0
9,,4737705,110,0
5,,4737705,10,0
18,,4899423,380,0
15,,4899423,90,0
6,,4899423,90,0
7,,4747761,160,0
9,,4747761,10,0
5,,4747761,10,0
18,,4585114,750,150
15,,4585114,250,50
6,,4585114,50,10
16,,5006898,1700,340
13,,5006898,650,130
4,,5006898,50,10
7,,4593645,180,0
9,,4593645,90,0
5,,4593645,10,0
1,,4593645,120,0
3,,4593645,70,0
17,,4593645,10,0
16,,4851901,80,0
13,,4851901,70,0
4,,4851901,10,0
16,,5021723,3150,630
13,,5021723,1700,340
4,,5021723,50,10
12,,4707540,80,0
14,,4707540,80,0
2,,4707540,20,0
20,,4707540,290,0
21,,4707540,20,0
19,,4707540,20,0
20,,4770576,140,0
21,,4770576,20,0
19,,4770576,20,0
16,,4894258,30,0
13,,4894258,240,0
4,,4894258,10,0
1,,4609388,200,0
3,,4609388,10,0
17,,4609388,10,0
18,,4718643,800,400
15,,4718643,1400,700
6,,4718643,100,50
7,,4857168,110,0
9,,4857168,20,0
5,,4857168,20,0
12,,5041733,190,0
14,,5041733,180,0
2,,5041733,10,0
20,,5041733,150,0
21,,5041733,160,0
19,,5041733,10,0
20,,4618286,130,0
21,,4618286,20,0
19,,4618286,10,0
12,,3728959,1300,650
14,,3728959,700,350
20,,3728959,1200,600
21,,3728959,700,350
7,,3728959,1000,500
9,,3728959,800,400
1,,3728959,900,450
3,,3728959,800,400
18,,3728959,800,400
15,,3728959,600,300
16,,3728959,300,150
13,,3728959,200,100
12,,2489176,450,90
14,,2489176,350,70
20,,2489176,500,100
21,,2489176,500,100
7,,2489176,550,110
9,,2489176,450,90
1,,2489176,600,120
3,,2489176,500,100
18,,2489176,450,90
15,,2489176,350,70
12,,4553356,350,70
14,,4553356,400,80
20,,4553356,600,120
21,,4553356,700,140
7,,4553356,500,100
9,,4553356,850,170
1,,4553356,200,40
3,,4553356,650,130
18,,4553356,50,10
15,,4553356,250,50
13,,4553356,100,20
12,,2426791,30,0
14,,2426791,20,0
20,,2426791,80,0
21,,2426791,90,0
7,,2426791,70,0
9,,2426791,90,0
1,,2426791,130,0
3,,2426791,140,0
18,,2426791,120,0
15,,2426791,180,0
4,,4839294,20,0
12,,3802006,250,50
14,,3802006,100,20
20,,3802006,400,80
21,,3802006,150,30
